Province/Region,Service Area,Matched Region (CN),分类,month,hour,TOU_raw,TOU_final,hourly_price_abs,price_basis_note
Hebei,Cangzhou Service Area,河北,/,12,13,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Cangzhou Service Area,河北,/,12,14,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Cangzhou Service Area,河北,/,12,15,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Cangzhou Service Area,河北,/,12,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Cangzhou Service Area,河北,/,12,17,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Cangzhou Service Area,河北,/,12,18,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Cangzhou Service Area,河北,/,12,19,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Cangzhou Service Area,河北,/,12,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Cangzhou Service Area,河北,/,12,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Cangzhou Service Area,河北,/,12,22,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Cangzhou Service Area,河北,/,12,23,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,0,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,1,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,2,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,3,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,4,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,5,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,6,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,7,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,8,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,9,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,10,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,11,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,12,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,13,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,14,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,15,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,16,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,17,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,18,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,19,峰,峰,1.7,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,21,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,22,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,1,23,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,0,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,1,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,2,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,3,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,4,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,5,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,6,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,7,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,8,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,9,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,10,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,11,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,12,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,13,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,14,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,15,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,16,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,17,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,18,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,19,峰,峰,1.7,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,21,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,22,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,2,23,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,0,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,1,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,2,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,3,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,4,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,5,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,6,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,7,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,8,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,9,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,10,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,11,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,12,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,13,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,14,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,15,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,16,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,17,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,18,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,19,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,22,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,3,23,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,0,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,1,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,2,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,3,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,4,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,5,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,6,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,7,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,8,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,9,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,10,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,11,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,12,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,13,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,14,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,15,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,16,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,17,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,18,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,19,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,22,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,4,23,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,0,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,1,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,2,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,3,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,4,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,5,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,6,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,7,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,8,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,9,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,10,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,11,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,12,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,13,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,14,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,15,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,16,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,17,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,18,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,19,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,22,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,5,23,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,0,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,1,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,2,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,3,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,4,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,5,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,6,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,7,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,8,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,9,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,10,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,11,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,12,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,13,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,14,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,15,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,17,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,18,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,19,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,20,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,21,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,22,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,6,23,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,0,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,1,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,2,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,3,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,4,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,5,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,6,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,7,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,8,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,9,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,10,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,11,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,12,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,13,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,14,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,15,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,17,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,18,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,19,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,20,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,21,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,22,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,7,23,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,0,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,1,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,2,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,3,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,4,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,5,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,6,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,7,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,8,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,9,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,10,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,11,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,12,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,13,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,14,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,15,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,17,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,18,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,19,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,20,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,21,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,22,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,8,23,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,0,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,1,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,2,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,3,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,4,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,5,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,6,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,7,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,8,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,9,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,10,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,11,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,12,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,13,深,深,0.1,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,14,谷,谷,0.3,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,15,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,17,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,18,尖,尖,2.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,19,峰,峰,1.7,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,21,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,22,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,9,23,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,10,0,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,10,1,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,10,2,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,10,3,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,10,4,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,10,5,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,10,6,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,10,7,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,10,8,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,10,9,平,平,1.0,normalized_by_flat_price_equal_1
Shandong,Dezhou Service Area,山东,/,10,10,谷,谷,0.3,normalized_by_flat_price_equal_1
